ticker,type,strike,expiration,bid,ask,mid,iv,ivr,delta,volume,open_interest
NVDA,CALL,12.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,13.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,14.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,15.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,16.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,17.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,18.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,19.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,20.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,21.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,22.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,23.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,24.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,25.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,26.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,27.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,28.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,29.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,30.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,31.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,31.50,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,32.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,32.50,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,33.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,33.50,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,34.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,34.50,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,35.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,35.50,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,36.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,36.50,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,37.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,37.50,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,38.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,38.50,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,39.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,39.50,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,40.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,40.50,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,41.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,41.50,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,42.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
NVDA,CALL,42.50,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,100.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,105.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,110.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,115.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,120.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,125.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,130.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,135.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,140.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,145.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,150.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,155.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,160.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,165.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,170.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,175.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,180.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,185.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,190.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,195.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,200.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,205.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,210.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,215.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,220.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,225.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,230.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,235.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,240.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,245.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,250.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,255.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,260.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,265.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,270.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,275.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,280.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,282.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,285.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,287.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,290.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,292.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,295.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,297.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,300.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,302.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,305.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,307.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,310.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,312.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,315.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,317.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,320.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,322.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,325.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,327.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,330.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,332.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,335.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,337.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,340.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,342.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,345.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,350.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,355.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,360.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,365.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,370.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,375.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,380.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,385.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,390.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,395.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,400.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,405.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,410.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,415.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,420.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,425.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,430.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,435.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,440.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,445.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,450.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,100.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,105.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,110.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,115.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,120.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,125.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,130.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,135.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,140.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,145.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,150.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,155.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,160.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,165.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,170.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,175.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,180.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,185.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,190.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,195.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,200.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,205.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,210.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,215.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,220.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,225.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,230.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,235.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,240.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,245.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,250.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,255.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,260.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,265.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,270.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,275.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,280.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,282.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,285.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,287.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,290.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,292.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,295.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,297.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,300.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,302.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,305.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,307.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,310.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,312.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,315.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,317.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,320.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,322.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,325.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,327.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,330.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,332.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,335.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,337.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,340.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,342.50,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,345.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,350.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,355.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,360.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,365.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,370.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,375.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,380.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,385.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,390.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,395.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,400.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,405.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,410.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,415.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,420.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,425.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,430.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,435.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,440.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,445.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,PUT,450.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,5.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,10.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,15.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,20.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,25.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,30.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,35.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,40.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,45.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,50.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,55.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,60.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,65.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,70.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,75.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,80.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,85.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,90.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,95.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,100.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,105.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,110.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,115.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,120.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,125.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,130.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,135.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,140.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,145.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,150.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,155.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
GOOGL,CALL,160.00,2026-01-16,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,100.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,110.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,120.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,130.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,140.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,150.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,160.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,170.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,180.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,190.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,200.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,210.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,220.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,230.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,240.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,250.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,260.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,270.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,280.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,290.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,300.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,310.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,320.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,330.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,340.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,350.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,360.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,370.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,380.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,390.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,400.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,410.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,420.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
META,CALL,425.00,2026-01-09,0.00,0.00,0.00,0.0000,0.00,0.0000,0,0
