Underlying,Type,Strike,Expiration,DTE,UnderlyingPx,Bid,Ask,Mid,IV,Delta,Volume,OpenInterest,SpreadPct,Score
CAT,C,640.0000,2026-02-20,32,646.8900,31.5500,33.6000,32.5800,0.362303,0.577037,229,578,0.0629,2.331913
AVGO,C,340.0000,2026-02-06,18,351.7100,21.3500,21.7500,21.5500,0.471325,0.655203,130,764,0.0186,2.331627
TSLA,C,400.0000,2026-03-20,60,437.5000,55.0000,55.7000,55.3500,0.456929,0.732605,264,5528,0.0126,2.330724
PLTR,P,140.0000,2026-01-30,11,170.9600,0.3900,0.4100,0.4000,0.706873,-0.044404,3614,2174,0.0500,2.330646
META,P,635.0000,2026-01-30,11,620.2500,30.0000,30.3000,30.1500,0.520204,-0.578637,104,732,0.0100,2.330186
OPEN,C,8.0000,2026-02-27,39,6.6700,0.4800,0.5300,0.5100,1.086351,0.374702,336,2030,0.0980,2.330064
META,P,625.0000,2026-02-13,25,620.2500,28.5500,28.8000,28.6800,0.421716,-0.493182,80,239,0.0087,2.329813
AMZN,C,285.0000,2026-02-20,32,239.1200,0.7100,0.7400,0.7300,0.370652,0.066223,247,3893,0.0411,2.329714
AAPL,P,230.0000,2026-03-20,60,255.5300,2.5400,2.6800,2.6100,0.293511,-0.155507,758,12805,0.0536,2.329562
MU,P,280.0000,2026-02-20,32,362.7500,2.4100,2.5000,2.4600,0.654155,-0.072659,938,2636,0.0366,2.328949
QQQ,C,655.0000,2026-02-27,39,621.2600,2.8300,2.8900,2.8600,0.152065,0.175767,131,1075,0.0210,2.328471
COF,C,250.0000,2026-03-20,60,239.1400,6.9000,7.3000,7.1000,0.278067,0.395637,198,1348,0.0563,2.328279
PLTR,P,185.0000,2026-01-30,11,170.9600,15.1500,15.6000,15.3800,0.505690,-0.798984,295,952,0.0293,2.328135
NFLX,P,92.0000,2026-03-20,60,88.0000,7.7000,7.9000,7.8000,0.417067,-0.551607,85,4261,0.0256,2.328038
COF,C,260.0000,2026-03-20,60,239.1400,3.9000,4.3000,4.1000,0.274586,0.267060,231,6605,0.0976,2.327778
GOOGL,P,350.0000,2026-03-20,60,330.0000,29.2500,29.5000,29.3800,0.358927,-0.608377,798,490,0.0085,2.327194
CRWD,P,450.0000,2026-01-30,11,453.8800,10.2000,10.8500,10.5200,0.405136,-0.429103,131,479,0.0618,2.326874
XOM,C,125.0000,2026-03-20,60,129.8900,7.5000,7.8500,7.6800,0.197650,0.732865,214,15886,0.0456,2.326614
IWM,C,277.0000,2026-02-06,18,265.7600,0.9500,0.9800,0.9700,0.181542,0.172028,208,253,0.0309,2.325983
NFLX,C,105.0000,2026-02-20,32,88.0000,0.6400,0.6800,0.6600,0.463920,0.117966,481,7019,0.0606,2.325409
BAC,C,57.5000,2026-03-20,60,52.9700,0.4500,0.4900,0.4700,0.205269,0.198882,9763,45296,0.0851,2.324829
AMZN,C,210.0000,2026-01-30,11,239.1200,28.4000,31.3000,29.8500,0.469832,0.950669,1170,1386,0.0972,2.324769
SLV,P,67.5000,2026-02-20,32,81.0200,1.8500,1.8800,1.8700,0.757913,-0.172258,67,3801,0.0160,2.324732
TSLA,C,475.0000,2026-03-20,60,437.5000,19.1000,19.2000,19.1500,0.453894,0.378204,404,394,0.0052,2.324014
XOM,C,132.0000,2026-01-30,11,129.8900,1.5200,1.6200,1.5700,0.265521,0.384437,173,258,0.0637,2.324010
AVGO,P,290.0000,2026-02-20,32,351.7100,2.0300,2.1700,2.1000,0.506481,-0.082161,387,6398,0.0667,2.323562
MU,P,290.0000,2026-02-20,32,362.7500,3.2000,3.3500,3.2800,0.633442,-0.095003,4041,4821,0.0457,2.323350
JPM,P,295.0000,2026-03-20,60,312.4700,4.6500,4.9000,4.7800,0.250282,-0.242369,91,2017,0.0523,2.323297
CAT,C,650.0000,2026-02-20,32,646.8900,25.9000,28.2500,27.0800,0.356223,0.519471,65,1197,0.0868,2.323097
TSLA,P,360.0000,2026-01-30,11,437.5000,0.5700,0.6000,0.5900,0.623676,-0.030822,346,2095,0.0508,2.323056
SLV,P,73.0000,2026-01-26,7,81.0200,1.0800,1.1200,1.1000,0.912176,-0.185149,373,433,0.0364,2.322913
INTC,P,49.0000,2026-03-20,60,46.9600,5.4000,5.7000,5.5500,0.607807,-0.506380,103,2317,0.0541,2.322454
QQQ,P,570.0000,2026-02-27,39,621.2600,3.5900,3.6600,3.6300,0.260100,-0.131742,133,1403,0.0193,2.321733
CRWD,C,500.0000,2026-03-20,60,453.8800,16.3500,16.8000,16.5800,0.436731,0.340321,216,1397,0.0271,2.321666
TSLA,C,525.0000,2026-01-30,11,437.5000,0.6500,0.6700,0.6600,0.574620,0.038973,554,1374,0.0303,2.321356
QQQ,P,623.0000,2026-02-13,25,621.2600,12.2800,12.3700,12.3300,0.193160,-0.484965,52,261,0.0073,2.320991
HOOD,P,100.0000,2026-02-27,39,108.7400,4.6000,4.9500,4.7800,0.637714,-0.297428,320,594,0.0732,2.320936
MS,P,185.0000,2026-01-30,11,189.0900,2.0500,2.2000,2.1300,0.304001,-0.319431,118,559,0.0704,2.320018
WFC,P,80.0000,2026-02-20,32,88.3800,0.4700,0.5200,0.5000,0.311068,-0.119952,120,6506,0.1000,2.319543
QCOM,P,165.0000,2026-02-06,18,159.4200,9.0500,9.3500,9.2000,0.437542,-0.610304,234,326,0.0326,2.319433
MU,C,300.0000,2026-02-20,32,362.7500,66.1500,68.9500,67.5500,0.572751,0.890764,272,3342,0.0415,2.316116
MSFT,P,470.0000,2026-02-06,18,459.8600,19.9000,20.1000,20.0000,0.366804,-0.577992,77,565,0.0100,2.314706
AVGO,P,300.0000,2026-01-30,11,351.7100,0.7300,0.8000,0.7700,0.580151,-0.050059,443,1911,0.0909,2.314329
AMD,P,180.0000,2026-02-20,32,231.8300,1.3000,1.3500,1.3300,0.616524,-0.066616,333,4276,0.0376,2.313748
AMD,C,285.0000,2026-02-06,18,231.8300,1.4900,1.5600,1.5300,0.674601,0.099054,1104,705,0.0458,2.313199
MSFT,P,405.0000,2026-03-20,60,459.8600,3.7500,3.8500,3.8000,0.307930,-0.125944,1146,1789,0.0263,2.313102
META,P,540.0000,2026-02-20,32,620.2500,4.1000,4.2000,4.1500,0.411068,-0.108374,62,1931,0.0241,2.310605
HOOD,C,125.0000,2026-02-06,18,108.7400,0.8500,0.9500,0.9000,0.543531,0.141467,734,681,0.1111,2.310127
QQQ,P,625.0000,2026-02-27,39,621.2600,15.7000,15.8500,15.7700,0.192083,-0.491667,123,489,0.0095,2.309986
NKE,P,62.0000,2026-01-30,11,64.3800,0.6000,0.6600,0.6300,0.358140,-0.254245,268,451,0.0952,2.307666
META,P,610.0000,2026-02-27,39,620.2500,24.1000,24.5000,24.3000,0.382459,-0.405734,116,410,0.0165,2.307216
MU,C,347.5000,2026-01-30,11,362.7500,24.2500,25.3000,24.7800,0.636999,0.676275,357,372,0.0424,2.307082
QQQ,P,607.0000,2026-02-20,32,621.2600,8.3400,8.4100,8.3800,0.212524,-0.319128,60,318,0.0084,2.307014
HOOD,P,109.0000,2026-02-06,18,108.7400,5.2500,5.5500,5.4000,0.561364,-0.474902,88,414,0.0556,2.306860
PLTR,P,130.0000,2026-02-20,32,170.9600,1.2800,1.3200,1.3000,0.703306,-0.074873,227,7765,0.0308,2.305461
HOOD,P,106.0000,2026-02-06,18,108.7400,3.8500,4.0500,3.9500,0.559972,-0.386967,59,427,0.0506,2.305401
SLV,C,65.0000,2026-02-20,32,81.0200,17.4000,17.6000,17.5000,0.728273,0.874890,237,31188,0.0114,2.305298
MU,C,310.0000,2026-02-20,32,362.7500,58.1000,60.0000,59.0500,0.564063,0.853287,305,1458,0.0322,2.305270
PLTR,C,250.0000,2026-02-20,32,170.9600,0.3600,0.3700,0.3700,0.646678,0.031013,630,9101,0.0270,2.303435
CRWD,P,420.0000,2026-02-20,32,453.8800,7.1500,7.5000,7.3300,0.396654,-0.224649,52,1359,0.0477,2.302891
NFLX,C,100.0000,2026-02-06,18,88.0000,0.8200,0.8600,0.8400,0.536474,0.160416,179,1279,0.0476,2.301609
TSLA,P,365.0000,2026-02-20,32,437.5000,2.9600,3.0500,3.0100,0.502352,-0.093099,139,2118,0.0299,2.301105
QQQ,P,601.0000,2026-02-13,25,621.2600,5.9100,5.9700,5.9400,0.226688,-0.259064,85,237,0.0101,2.298769
QQQ,C,617.0000,2026-02-20,32,621.2600,17.3900,17.4700,17.4300,0.187345,0.591264,87,633,0.0046,2.298688
QQQ,C,595.0000,2026-03-20,60,621.2600,40.2500,40.3800,40.3200,0.216725,0.735318,127,5078,0.0032,2.297979
OPEN,P,7.0000,2026-01-30,11,6.6700,0.6600,0.6800,0.6700,1.045916,-0.566265,116,968,0.0299,2.297800
MU,C,355.0000,2026-02-06,18,362.7500,23.2000,24.2500,23.7300,0.602238,0.597463,226,264,0.0442,2.297365
UNH,C,335.0000,2026-01-30,11,331.0200,9.5000,10.1500,9.8200,0.498051,0.469084,199,333,0.0662,2.295420
TSLA,P,395.0000,2026-02-06,18,437.5000,4.4000,4.5000,4.4500,0.507349,-0.162254,154,835,0.0225,2.295170
MSFT,P,500.0000,2026-02-20,32,459.8600,42.5000,44.6000,43.5500,0.332339,-0.775382,76,2301,0.0482,2.294505
NVDA,C,170.0000,2026-02-06,18,186.2300,17.7500,18.1500,17.9500,0.412785,0.857119,193,1054,0.0223,2.292885
AAPL,C,280.0000,2026-03-20,60,255.5300,2.7000,2.9400,2.8200,0.239954,0.209871,2839,49782,0.0851,2.292459
DIA,C,500.0000,2026-01-30,11,493.4200,1.7400,1.8500,1.8000,0.118306,0.287268,158,301,0.0611,2.292249
INTC,C,40.0000,2026-01-30,11,46.9600,7.1500,7.7000,7.4300,0.831230,0.883814,245,3562,0.0740,2.291627
TSLA,C,495.0000,2026-02-27,39,437.5000,8.6000,8.7500,8.6800,0.462065,0.239891,308,735,0.0173,2.291350
NOW,P,140.0000,2026-03-20,60,127.3100,16.3000,16.7000,16.5000,0.449176,-0.650087,412,3054,0.0242,2.290812
RGTI,C,35.0000,2026-02-20,32,25.6200,0.8100,0.8900,0.8500,1.080553,0.211445,1067,11315,0.0941,2.290712
UNH,C,370.0000,2026-03-20,60,331.0200,6.8000,7.0000,6.9000,0.353596,0.258652,148,2838,0.0290,2.290687
IWM,P,225.0000,2026-02-20,32,265.7600,0.2500,0.2700,0.2600,0.307368,-0.027235,614,70702,0.0769,2.290600
TSLA,C,420.0000,2026-03-20,60,437.5000,42.6500,42.8000,42.7200,0.451517,0.640360,77,3482,0.0035,2.290186
ORCL,C,220.0000,2026-02-06,18,191.0900,1.3000,1.4500,1.3800,0.525755,0.129836,169,2240,0.1087,2.289987
KO,P,69.0000,2026-01-30,11,70.4400,0.2800,0.3100,0.3000,0.178357,-0.232319,305,236,0.1000,2.289646
QQQ,P,545.0000,2026-02-20,32,621.2600,1.3600,1.3900,1.3800,0.297621,-0.057060,54,4545,0.0217,2.289317
NFLX,P,76.0000,2026-02-20,32,88.0000,0.7900,0.8300,0.8100,0.471587,-0.124841,89,4014,0.0494,2.288758
QQQ,C,685.0000,2026-03-20,60,621.2600,1.2600,1.3000,1.2800,0.151202,0.076577,335,1822,0.0313,2.288285
AMZN,C,250.0000,2026-02-27,39,239.1200,7.1000,7.2000,7.1500,0.355136,0.390034,99,623,0.0140,2.288137
PLTR,P,180.0000,2026-02-13,25,170.9600,16.7000,16.8500,16.7700,0.662194,-0.575702,66,839,0.0089,2.287559
NKE,C,64.0000,2026-02-06,18,64.3800,2.0400,2.2100,2.1300,0.325563,0.560461,110,761,0.0798,2.287199
INTC,C,60.0000,2026-02-20,32,46.9600,0.6600,0.7100,0.6900,0.708094,0.148465,3417,18454,0.0725,2.286685
AMZN,C,220.0000,2026-03-20,60,239.1200,25.9000,26.2500,26.0800,0.352995,0.761546,221,31103,0.0134,2.286184
DIA,C,498.0000,2026-01-30,11,493.4200,2.4700,2.6000,2.5400,0.121815,0.361265,109,226,0.0512,2.285809
INTC,C,55.0000,2026-01-30,11,46.9600,0.5700,0.6400,0.6100,0.877387,0.170670,829,1240,0.1148,2.285710
NFLX,C,96.0000,2026-03-20,60,88.0000,2.9900,3.1500,3.0700,0.405575,0.345704,74,2335,0.0521,2.285527
QQQ,P,626.0000,2026-02-13,25,621.2600,13.5900,13.6800,13.6400,0.189193,-0.523756,64,299,0.0066,2.285313
NFLX,P,79.0000,2026-03-20,60,88.0000,2.0200,2.0900,2.0500,0.417267,-0.220384,151,2143,0.0341,2.284935
META,P,585.0000,2026-02-06,18,620.2500,10.5000,10.6500,10.5800,0.463791,-0.259938,110,311,0.0142,2.283995
NVDA,P,160.0000,2026-03-20,60,186.2300,3.6000,3.7000,3.6500,0.469527,-0.174684,951,53306,0.0274,2.283715
AMZN,C,275.0000,2026-03-20,60,239.1200,2.7600,2.8100,2.7900,0.324314,0.174899,318,7648,0.0179,2.283554
AMD,C,270.0000,2026-01-30,11,231.8300,0.7900,0.8400,0.8200,0.593998,0.078987,350,1371,0.0610,2.282091
AMD,C,222.5000,2026-01-30,11,231.8300,14.2500,14.5500,14.4000,0.555576,0.687844,289,448,0.0208,2.282014
META,C,655.0000,2026-03-20,60,620.2500,22.5000,22.7000,22.6000,0.344726,0.396917,137,1227,0.0088,2.281964
OPEN,C,9.0000,2026-02-20,32,6.6700,0.2000,0.2200,0.2100,1.034930,0.208917,1808,6806,0.0952,2.281001
BA,P,245.0000,2026-01-30,11,247.6800,5.2500,5.6500,5.4500,0.402895,-0.416029,169,323,0.0734,2.279812
AMZN,P,205.0000,2026-02-06,18,239.1200,0.9500,1.0000,0.9800,0.513167,-0.076417,162,1630,0.0510,2.279453
AVGO,C,420.0000,2026-02-20,32,351.7100,1.9900,2.1200,2.0600,0.435816,0.100867,427,3131,0.0631,2.279174
IWM,P,258.0000,2026-03-20,60,265.7600,5.3000,5.3500,5.3200,0.224023,-0.321980,279,381,0.0094,2.279057
SLV,C,100.0000,2026-03-20,60,81.0200,4.7500,4.8500,4.8000,0.809706,0.325655,3083,15913,0.0208,2.278266
PLTR,C,165.0000,2026-01-30,11,170.9600,9.8000,9.9000,9.8500,0.538934,0.670812,233,486,0.0102,2.277796
NVDA,C,210.0000,2026-01-30,11,186.2300,0.1800,0.1900,0.1900,0.381104,0.039219,3000,36048,0.0526,2.276412
ORCL,C,220.0000,2026-03-20,60,191.0900,7.6500,8.2000,7.9300,0.557683,0.317867,1054,10798,0.0694,2.275552
BA,C,245.0000,2026-03-20,60,247.6800,13.7500,14.7500,14.2500,0.296510,0.586665,105,2199,0.0702,2.275344
WFC,C,89.0000,2026-01-30,11,88.3800,1.3400,1.4700,1.4100,0.267467,0.462202,258,209,0.0922,2.274625
MRK,C,120.0000,2026-03-20,60,108.8300,1.1900,1.2900,1.2400,0.253639,0.206462,1202,6969,0.0806,2.273652
ORCL,P,200.0000,2026-01-30,11,191.0900,11.8500,12.3000,12.0800,0.513319,-0.673625,83,1401,0.0373,2.273070
NVDA,C,225.0000,2026-02-27,39,186.2300,1.0600,1.0900,1.0800,0.411259,0.096828,406,3247,0.0278,2.272658
TSLA,P,360.0000,2026-02-20,32,437.5000,2.5400,2.5800,2.5600,0.507807,-0.080599,131,7463,0.0156,2.271855
JNJ,P,220.0000,2026-02-20,32,218.6600,5.6000,6.0500,5.8200,0.217791,-0.497814,250,245,0.0773,2.271829
PLTR,C,230.0000,2026-02-20,32,170.9600,0.8400,0.8800,0.8600,0.620396,0.066912,451,4647,0.0465,2.271450
INTC,P,47.0000,2026-02-13,25,46.9600,3.0500,3.3500,3.2000,0.666591,-0.459387,191,224,0.0938,2.271020
AMD,P,170.0000,2026-02-20,32,231.8300,0.7900,0.8100,0.8000,0.647784,-0.041277,225,5405,0.0250,2.270761
NVDA,P,140.0000,2026-02-20,32,186.2300,0.3000,0.3100,0.3100,0.526975,-0.026506,1356,39479,0.0323,2.270600
JPM,P,320.0000,2026-02-20,32,312.4700,11.5500,12.8500,12.2000,0.236077,-0.595997,92,1539,0.1066,2.270524
NVDA,C,230.0000,2026-02-20,32,186.2300,0.2700,0.2800,0.2800,0.375115,0.035491,2285,33059,0.0357,2.269413
MSFT,P,410.0000,2026-03-20,60,459.8600,4.4000,4.5500,4.4700,0.304378,-0.144966,210,4139,0.0336,2.269318
SLV,P,68.0000,2026-01-30,11,81.0200,0.8000,0.8400,0.8200,0.926824,-0.119271,370,1024,0.0488,2.269213
IWM,C,262.0000,2026-02-13,25,265.7600,8.1900,8.2700,8.2300,0.203515,0.639999,76,635,0.0097,2.268860
QQQ,C,605.0000,2026-03-20,60,621.2600,32.6500,32.7700,32.7100,0.206323,0.676208,65,4283,0.0037,2.268314
TSLA,C,445.0000,2026-03-20,60,437.5000,30.0500,30.1500,30.1000,0.450731,0.517283,296,543,0.0033,2.267768
MU,P,340.0000,2026-02-06,18,362.7500,9.2500,9.9500,9.6000,0.615789,-0.287727,239,206,0.0729,2.266869
CRWD,C,490.0000,2026-02-20,32,453.8800,7.5500,8.2000,7.8800,0.369885,0.272796,104,1270,0.0825,2.265409
GOOGL,P,280.0000,2026-02-20,32,330.0000,1.4400,1.5100,1.4800,0.417229,-0.076757,141,5590,0.0473,2.265381
BA,C,220.0000,2026-02-20,32,247.6800,29.2000,30.2500,29.7300,0.326422,0.906556,89,6778,0.0353,2.265289
IWM,C,250.0000,2026-03-20,60,265.7600,20.4600,20.5900,20.5300,0.215474,0.798851,155,33493,0.0063,2.265097
MU,P,300.0000,2026-01-30,11,362.7500,1.3300,1.4400,1.3900,0.755986,-0.063715,603,1749,0.0791,2.264449
SLV,C,81.0000,2026-02-27,39,81.0200,8.3000,8.4000,8.3500,0.772961,0.559008,159,432,0.0120,2.263781
MSFT,C,487.5000,2026-01-30,11,459.8600,3.9000,4.0000,3.9500,0.405594,0.219952,192,413,0.0253,2.263615
AAPL,C,230.0000,2026-03-20,60,255.5300,29.3500,29.7000,29.5300,0.272912,0.860129,300,5997,0.0119,2.263559
MSFT,C,465.0000,2026-03-20,60,459.8600,18.9500,20.0500,19.5000,0.270776,0.511373,346,694,0.0564,2.263505
IBM,C,300.0000,2026-02-20,32,305.6700,16.4000,17.4500,16.9200,0.368173,0.605063,125,1018,0.0621,2.262930
AMD,P,260.0000,2026-03-20,60,231.8300,37.4500,37.9000,37.6700,0.564039,-0.637273,423,1467,0.0119,2.262635
QQQ,P,602.0000,2026-02-06,18,621.2600,4.7100,4.7700,4.7400,0.230279,-0.245218,78,217,0.0127,2.262007
NVDA,P,150.0000,2026-02-27,39,186.2300,1.0600,1.0900,1.0800,0.498099,-0.074511,272,19456,0.0278,2.261678
AMZN,C,275.0000,2026-02-13,25,239.1200,1.1100,1.1600,1.1400,0.393635,0.101628,53,2169,0.0439,2.260642
AMD,P,240.0000,2026-03-20,60,231.8300,24.2000,24.4500,24.3300,0.556000,-0.501782,104,1460,0.0103,2.259874
NFLX,P,75.0000,2026-01-30,11,88.0000,0.3200,0.3300,0.3300,0.657817,-0.070773,235,1427,0.0303,2.257434
IWM,P,230.0000,2026-02-20,32,265.7600,0.3500,0.3600,0.3600,0.290583,-0.038065,90,39935,0.0278,2.255133
GOOGL,C,355.0000,2026-03-20,60,330.0000,9.6500,9.8500,9.7500,0.340541,0.344454,132,1341,0.0205,2.254643
MU,C,280.0000,2026-02-20,32,362.7500,84.6000,86.8500,85.7300,0.602858,0.941132,382,3288,0.0262,2.254023
QQQ,P,622.0000,2026-02-27,39,621.2600,14.4900,14.6000,14.5500,0.195509,-0.461394,110,302,0.0076,2.251995
META,C,720.0000,2026-03-20,60,620.2500,7.5500,7.6500,7.6000,0.344446,0.173822,904,2614,0.0132,2.250711
NKE,C,65.0000,2026-02-06,18,64.3800,1.6100,1.7200,1.6700,0.330446,0.475953,97,430,0.0659,2.250561
MSFT,C,535.0000,2026-02-20,32,459.8600,0.8000,0.8600,0.8300,0.295390,0.050864,228,2129,0.0723,2.250420
KO,P,70.0000,2026-01-30,11,70.4400,0.5400,0.5900,0.5600,0.165349,-0.387768,96,574,0.0893,2.250251
TSLA,C,435.0000,2026-03-20,60,437.5000,34.6500,34.8000,34.7200,0.450256,0.566587,291,587,0.0043,2.249999
ORCL,C,180.0000,2026-03-20,60,191.0900,23.8500,24.9000,24.3800,0.583017,0.657589,189,3892,0.0431,2.249400
NKE,C,62.5000,2026-03-20,60,64.3800,4.6500,4.9000,4.7800,0.338190,0.634818,131,3367,0.0523,2.249086
AAPL,P,235.0000,2026-02-13,25,255.5300,1.5200,1.5800,1.5500,0.318182,-0.138175,239,510,0.0387,2.248951
AAPL,C,290.0000,2026-03-20,60,255.5300,1.3900,1.4200,1.4000,0.238514,0.119957,1644,15153,0.0214,2.248303
AMD,C,260.0000,2026-02-13,25,231.8300,5.4000,5.6000,5.5000,0.604489,0.266271,256,399,0.0364,2.248162
MU,C,330.0000,2026-03-20,60,362.7500,56.0000,57.3000,56.6500,0.651046,0.699020,257,1952,0.0229,2.248117
MCD,C,305.0000,2026-02-20,32,307.4300,9.3000,10.0000,9.6500,0.211173,0.590288,296,262,0.0725,2.247970
COIN,C,300.0000,2026-02-20,32,241.1500,3.0000,3.2500,3.1300,0.630714,0.146301,353,5048,0.0799,2.247415
AMD,C,285.0000,2026-02-13,25,231.8300,2.1200,2.2000,2.1600,0.625278,0.123217,1114,489,0.0370,2.246851
META,P,550.0000,2026-03-20,60,620.2500,9.4000,9.5500,9.4800,0.370068,-0.175942,153,4139,0.0158,2.246562
SLV,P,72.0000,2026-03-20,60,81.0200,4.7500,4.8500,4.8000,0.715742,-0.280907,304,1120,0.0208,2.246502
PLTR,C,205.0000,2026-01-30,11,170.9600,0.2100,0.2200,0.2200,0.556882,0.034813,722,3626,0.0455,2.245943
COST,C,970.0000,2026-02-20,32,963.6100,19.9000,21.7000,20.8000,0.191832,0.495697,204,457,0.0865,2.245493
NVDA,C,150.0000,2026-02-06,18,186.2300,36.1000,37.3500,36.7300,0.479827,0.982432,369,1259,0.0340,2.244924
IBM,C,310.0000,2026-03-20,60,305.6700,14.4500,15.0500,14.7500,0.315421,0.507269,70,1653,0.0407,2.244114
NFLX,P,91.0000,2026-01-30,11,88.0000,5.4000,5.6500,5.5300,0.635501,-0.592911,98,1021,0.0452,2.243928
CRWD,C,460.0000,2026-02-20,32,453.8800,17.5000,18.8000,18.1500,0.374100,0.489646,174,493,0.0716,2.242787
META,C,642.5000,2026-01-30,11,620.2500,13.4000,13.6500,13.5300,0.517339,0.370418,83,244,0.0185,2.242543
AMD,C,227.5000,2026-01-30,11,231.8300,11.1000,11.4000,11.2500,0.548557,0.603117,186,419,0.0267,2.242498
IWM,C,274.0000,2026-01-30,11,265.7600,0.8800,0.9000,0.8900,0.187121,0.190149,129,449,0.0225,2.242077
GOOGL,P,290.0000,2026-01-30,11,330.0000,0.2400,0.2700,0.2600,0.403191,-0.028549,570,921,0.1154,2.241634
HON,C,210.0000,2026-02-20,32,219.3900,12.9000,13.7000,13.3000,0.275392,0.735975,150,1340,0.0602,2.241276
IWM,P,255.0000,2026-02-06,18,265.7600,1.4300,1.4600,1.4400,0.229960,-0.188578,72,512,0.0208,2.240838
PFE,P,23.0000,2026-02-20,32,25.6500,0.0900,0.1000,0.1000,0.297793,-0.091669,297,124285,0.1000,2.240578
SLV,P,77.0000,2026-02-27,39,81.0200,5.8500,5.9500,5.9000,0.772809,-0.363578,126,418,0.0169,2.240481
NFLX,C,105.0000,2026-02-06,18,88.0000,0.3800,0.4200,0.4000,0.548185,0.085381,529,1681,0.1000,2.240458
AVGO,C,370.0000,2026-02-13,25,351.7100,9.4000,9.8000,9.6000,0.445810,0.364363,104,258,0.0417,2.239762
WFC,P,80.0000,2026-03-20,60,88.3800,1.0200,1.1100,1.0700,0.302485,-0.173448,382,3394,0.0841,2.239512
TSLA,C,500.0000,2026-02-27,39,437.5000,7.7000,7.8500,7.7800,0.462713,0.220087,328,733,0.0193,2.237461
NFLX,C,92.0000,2026-02-13,25,88.0000,2.8700,3.0500,2.9600,0.487399,0.398259,146,279,0.0608,2.235906
IBM,C,330.0000,2026-03-20,60,305.6700,7.3000,7.7000,7.5000,0.313850,0.317874,52,11708,0.0533,2.235749
COP,C,99.0000,2026-01-30,11,98.1900,1.8000,1.9800,1.8900,0.323160,0.463535,157,586,0.0952,2.235379
UNH,P,315.0000,2026-01-30,11,331.0200,4.8000,5.3500,5.0700,0.513901,-0.268440,181,839,0.1085,2.235293
NKE,P,66.0000,2026-01-30,11,64.3800,2.2800,2.4900,2.3800,0.332239,-0.646510,233,889,0.0882,2.234952
NFLX,C,105.0000,2026-01-30,11,88.0000,0.2900,0.3100,0.3000,0.659114,0.070344,306,3553,0.0667,2.234681
GOOGL,P,270.0000,2026-02-20,32,330.0000,0.8700,0.9300,0.9000,0.434280,-0.048562,448,9564,0.0667,2.234158
AAPL,P,265.0000,2026-02-06,18,255.5300,12.1000,12.3000,12.2000,0.300377,-0.682685,130,694,0.0164,2.234093
NFLX,C,110.0000,2026-02-20,32,88.0000,0.3500,0.3700,0.3600,0.476279,0.069340,1149,17653,0.0556,2.232202
GOOGL,C,280.0000,2026-02-20,32,330.0000,52.3000,52.8000,52.5500,0.405957,0.928331,106,2854,0.0095,2.231153
AVGO,C,385.0000,2026-02-06,18,351.7100,3.8500,4.0500,3.9500,0.455833,0.206555,249,425,0.0506,2.230397
KO,C,71.0000,2026-02-13,25,70.4400,1.1900,1.2600,1.2300,0.187627,0.473304,99,328,0.0569,2.230101
META,C,740.0000,2026-02-20,32,620.2500,2.2900,2.3600,2.3300,0.389859,0.075850,178,2323,0.0300,2.227686
XOM,P,130.0000,2026-02-06,18,129.8900,2.8200,2.9900,2.9100,0.262164,-0.477303,95,269,0.0584,2.226520
COF,C,245.0000,2026-01-30,11,239.1400,4.3000,4.8000,4.5500,0.415178,0.390144,77,931,0.1099,2.224587
QQQ,C,690.0000,2026-03-20,60,621.2600,0.9600,0.9900,0.9800,0.151250,0.060979,271,6557,0.0306,2.224366
MU,P,315.0000,2026-01-30,11,362.7500,2.3300,2.4900,2.4100,0.698633,-0.108080,3335,359,0.0664,2.223841
GOOGL,P,335.0000,2026-02-13,25,330.0000,15.3500,15.6000,15.4800,0.388705,-0.525234,54,379,0.0161,2.223322
AVGO,P,355.0000,2026-01-30,11,351.7100,12.7500,13.0000,12.8800,0.468345,-0.522063,105,343,0.0194,2.222896
GOOGL,P,305.0000,2026-02-06,18,330.0000,3.3500,3.5500,3.4500,0.436617,-0.187694,178,650,0.0580,2.221912
MSFT,C,520.0000,2026-03-20,60,459.8600,3.5000,3.6500,3.5800,0.259447,0.149708,2900,5853,0.0419,2.221630
QQQ,C,647.0000,2026-02-06,18,621.2600,1.3600,1.4000,1.3800,0.151912,0.132761,143,428,0.0290,2.221300
QQQ,P,605.0000,2026-01-29,10,621.2600,3.0100,3.0600,3.0400,0.226369,-0.222698,122,294,0.0164,2.221158
QQQ,P,587.0000,2026-01-30,11,621.2600,1.3500,1.3800,1.3700,0.265617,-0.099237,53,1174,0.0219,2.220881
CMCSA,P,26.0000,2026-02-20,32,27.8200,0.4700,0.5200,0.5000,0.389115,-0.247336,147,1118,0.1000,2.220502
QQQ,C,618.0000,2026-01-30,11,621.2600,10.5300,10.6800,10.6100,0.194684,0.585956,74,569,0.0141,2.220406
QCOM,P,135.0000,2026-02-20,32,159.4200,0.9000,1.0100,0.9600,0.454765,-0.090993,502,1556,0.1146,2.220087
COP,C,105.0000,2026-03-20,60,98.1900,2.0400,2.1900,2.1200,0.274047,0.317757,59,18264,0.0708,2.219927
MSFT,P,400.0000,2026-02-06,18,459.8600,0.8800,0.9400,0.9100,0.402028,-0.051097,605,266,0.0659,2.219861
